_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""ac6b3f2fbe1f2ae0cfb8218b69c9a5e9""","""2e3398fcaf331b06763461578adb011a""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,550,670.73,0,573,2,f,f,completed,1/27/2003,3/11/2003,7/9/2003,9/27/2003
"""e11b846b9dfebecbed280fcedc8f32e3""","""df8cde3ab0432f4c62fb7cdf096362eb""","""1615e71d5ed5e1f2dd4856b2668e35a3""",3.60E+11,40.825351,-73.873787,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Applied Sciences,Math & Science,Technology,highest poverty,Grades PreK-2,,,,,110,134.15,0,126,1,f,f,completed,1/28/2003,3/4/2003,1/28/2004,9/28/2003
"""aa0198f96f9fec35eb6cdf75d267a131""","""2e3398fcaf331b06763461578adb011a""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades PreK-2,,,,,462,563.41,0,531,2,f,f,completed,1/29/2003,3/10/2003,7/9/2003,9/29/2003
"""c196a35b9288007485dea0d48f0550e3""","""5bea4e26715e33714e6a30a25cf7ffdb""","""2566816e72e467134b6e1812273a0d84""",3.60E+11,40.795109,-73.973517,New York,NY,10025,urban,Empowerment Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,402,490.24,0,463,1,f,f,completed,4/4/2003,5/12/2003,11/13/2003,12/4/2003
"""c8ac3fa0bac068727fd91f70e51cef2d""","""dc0e55c3687079c801d7221b0b6bf237""","""22059d666a3ab0b0beda7a94040bad35""",3.60E+11,40.823994,-73.880524,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,134,163.41,0,147.4,1,f,f,completed,1/30/2003,2/26/2003,7/9/2003,9/30/2003
"""91f9c9d53bb5c1e80edc887b97f7ef4e""","""ae520bc5d9244f8f8fb3590c58f6a9e8""","""eb9260238c1d9d4a98480f096ff01e9a""",3.60E+11,40.813699,-73.908713,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,,,,,382,465.85,0,440,1,f,f,completed,1/30/2003,4/18/2003,7/21/2003,5/31/2003
"""f76e1d6fcf951a9b5d49f18a52abb76c""","""2fb6f276e9a1eacd50f4e2d0dc3020d3""","""a6d1d00ff0050cf23fab4dc95a3e882b""",3.60E+11,40.659228,-73.942653,Brooklyn,NY,11203,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,Applied Sciences,Math & Science,Trips,highest poverty,Grades 9-12,,,,,639,779.27,0,709,3,f,f,completed,1/30/2003,3/28/2003,,5/30/2003
"""606b26cfe7b276c4907f64ca8842bd53""","""130a5447515c9c484d1924f36f302c0e""","""356d99580221ae5036342d8a720e9192""",3.60E+11,40.710754,-73.996806,New York,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,730,890.24,0,730,1,f,f,completed,1/30/2003,3/4/2003,7/8/2003,6/27/2003
"""7023fcdce05e3c990ab6bd9e428530f0""","""9d2ad1f2995ba9bdf6e182c167e4dd40""","""aa9d41e352bc5938931eb663d97d33b7""",3.60E+11,40.669595,-73.89278,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,404.88,493.76,0,404.88,1,f,f,completed,1/28/2003,2/27/2003,5/12/2003,9/28/2003
"""38bbaab8ac6fc3e1020fb2118a944c96""","""06beb739dffe52c8b4901ba9ff0ea5f0""","""45e7ddbdd7023f1eb65a6cc028d7414f""",3.60E+11,40.841691,-73.875457,Bronx,NY,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Books,highest poverty,Grades 9-12,,,,,2639,3218.29,0,3035,1,f,f,completed,2/11/2003,4/18/2003,,10/11/2003
"""e6eb6c799581e07d59d0dcf25dc7639a""","""05d5d657fab7007776fd98ff9132f695""","""444901111decb254fe9df215d2cedbb2""",3.60E+11,40.814871,-73.905355,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,67,81.71,0,73.7,1,f,f,completed,1/31/2003,2/5/2003,5/12/2003,2/22/2003
"""c8aa9daa3d97e8785546ac6561ab938f""","""2fb6f276e9a1eacd50f4e2d0dc3020d3""","""a6d1d00ff0050cf23fab4dc95a3e882b""",3.60E+11,40.659228,-73.942653,Brooklyn,NY,11203,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Extracurricular,Applied Learning,Applied Sciences,Math & Science,Trips,highest poverty,Grades 9-12,,,,,639,779.27,0,735,1,f,f,completed,2/11/2003,5/1/2003,,4/30/2003
"""aab90a3067a99dc95f7326c20fc03d97""","""1dbcb915bbbf4e492dd83156e521b989""","""0b6a27fc021879464eb5b316a0d65356""",3.60E+11,40.680119,-73.995133,Brooklyn,NY,11231,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades 6-8,,,,,392,478.05,0,431.2,1,f,f,completed,1/31/2003,2/11/2003,5/14/2003,9/30/2003
"""f1d1a3b25a2e8665c923a51ee5f0b1cd""","""1dbcb915bbbf4e492dd83156e521b989""","""0b6a27fc021879464eb5b316a0d65356""",3.60E+11,40.680119,-73.995133,Brooklyn,NY,11231,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades 6-8,,,,,236,287.8,0,272,1,f,f,completed,2/1/2003,5/7/2003,7/22/2003,10/1/2003
"""b750120b7d032d9b867ad58dfc43bdb0""","""1dbcb915bbbf4e492dd83156e521b989""","""0b6a27fc021879464eb5b316a0d65356""",3.60E+11,40.680119,-73.995133,Brooklyn,NY,11231,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,moderate poverty,Grades 3-5,,,,,133,162.2,0,153,1,f,f,completed,1/31/2003,3/12/2003,7/9/2003,9/30/2003
"""f3bac017e7184f8beda70d44367b44b2""","""d0993bf19ddd2f8222975eb69dfca780""","""eb9260238c1d9d4a98480f096ff01e9a""",3.60E+11,40.813699,-73.908713,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,385,469.51,0,423.5,1,f,f,completed,1/31/2003,2/11/2003,7/23/2003,4/1/2003
"""87e5812784fb86dcf400b1187a182a86""","""2e3398fcaf331b06763461578adb011a""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,152.6,186.1,0,175.49,1,f,f,completed,1/31/2003,2/5/2003,1/28/2004,9/30/2003
"""3ef86e726f5dd1398fea4de20dd802bd""","""1aacfb91eb392114236f0c38fa44f27b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Applied Sciences,Math & Science,Technology,highest poverty,Grades 6-8,,,,,830.25,1012.5,0,860,3,f,f,completed,1/28/2003,10/2/2003,11/20/2003,9/28/2003
"""7ab93324f3f9decf74bee1e6ad3d7178""","""9ce0ed2926b1cc3a3794aa094db6df89""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Books,highest poverty,Grades 6-8,,,,,1542.63,1881.26,0,1774,1,f,f,completed,2/1/2003,3/10/2003,2/20/2004,10/1/2003
"""9ac3e032ddbac2b516979aaf4e5bd341""","""73a76dee771a2de090016a642e9afe6a""","""3706b4dd4d68da21df7015cba19dbc02""",3.60E+11,40.80616,-73.94802,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Mr.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 6-8,,,,,213,259.76,0,245,1,f,f,completed,2/1/2003,2/27/2003,7/9/2003,9/30/2004
"""9d0b232741b2ac1b14271971fc4c214f""","""672bfbc2e05e5818b22398b4fd1ce9e7""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,400,487.8,0,439.4,3,f,f,completed,2/4/2003,3/6/2003,8/6/2003,10/4/2003
"""8ed0a6ac815179b800f0831d2ad74a03""","""d6e52a36317dd2334db829709b7f9bbf""","""bc3c5f5122b702ac9050ebe96c7d9e77""",3.60E+11,40.839225,-73.936016,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,2/3/2003,4/26/2005,,10/3/2003
"""149fef87fa89ccd98b1e63895f7513a2""","""35320218f5123f727bcdf2fe7a0684e4""","""d37f43428c4e66f7199d5511c18be73a""",3.60E+11,40.8383,-73.903172,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,,,,,697.08,850.1,0,766.78,2,f,f,completed,1/28/2003,2/11/2003,5/5/2003,3/30/2003
"""da04fd5bbb074e71313ca189061034fb""","""e95ec8e167013e1e48cc4019b5e9e872""","""1615e71d5ed5e1f2dd4856b2668e35a3""",3.60E+11,40.825351,-73.873787,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,188.29,229.62,0,217,1,f,f,completed,2/8/2003,3/12/2003,5/19/2003,10/8/2003
"""c56b255068b93dd2af41c5eac803b29e""","""7ced44d26ed0cab51eebd7115b20664d""","""3577a735944d73f69f32648fa4279c30""",3.60E+11,40.690002,-73.989372,Brooklyn,NY,11201,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,low poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,1/28/2003,,,9/28/2003
"""833579efd484f7390cf5fce2c71b2e97""","""c074cb0ccab10523d78f0e47ec4a72c2""","""44bf6daae5b68c795d55e37dc3641bd4""",3.60E+11,40.820202,-73.94455,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Other,Applied Learning,,,Other,high poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,1/31/2003,,,9/30/2003
"""90f64d2b9eb3d16f2be71e7af73bf99b""","""d649e8203ee12293659153745df9c1c4""","""49def7547bb57d5d51af17c8ba515150""",3.60E+11,40.585987,-73.824799,Rockaway Park,NY,11694,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,,,Technology,highest poverty,Grades 9-12,,,,,1136.62,1386.12,0,1308,1,f,f,completed,11/7/2003,2/3/2004,5/4/2004,7/7/2004
"""cc6ff1fa283de46c5d8da76a53d7adb7""","""a7c0d6b7a3fab49ae0f35bb2e54db5f9""","""155935413c625a33a73a24e1c8a11e10""",3.60E+11,40.839411,-73.880207,Bronx,NY,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,,,,,257.17,313.62,0,296,1,f,f,completed,2/3/2003,3/6/2003,7/9/2003,10/3/2003
"""2e2bf27b8e85dba24a8b8a7cbc50c30f""","""73a76dee771a2de090016a642e9afe6a""","""3706b4dd4d68da21df7015cba19dbc02""",3.60E+11,40.80616,-73.94802,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Mr.,t,f,Other,Applied Learning,,,Other,high poverty,Grades 6-8,,,,,123,150,0,135.3,1,f,f,completed,2/3/2003,2/11/2003,7/23/2003,9/30/2003
"""b2824f9bdf5193eeee6859b938ab8b44""","""7d5501185b91d67c0652a5efa6097c46""","""61c64dfc7b5d831c7e247bf28092c394""",3.60E+11,40.835697,-73.919579,Bronx,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,,,,,863,1052.44,0,993,1,f,f,completed,2/3/2003,4/18/2003,7/23/2003,12/31/2003
"""bd34bbbce626f42ac4b8a2247c3c47ad""","""8842ba69f652d1c4fb96287df5898c5f""","""c340bf4f4599c2bcf174b430ad2efc71""",3.60E+11,40.846436,-73.935296,New York,NY,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,,,,,179.38,218.76,0,206,1,f,f,completed,2/7/2003,2/28/2003,7/31/2003,10/7/2003
"""6e7e3076b087d442640e0f2cd460d38c""","""a7c355bae424310d28a0cfdbca640a35""","""cffc46b8f5a9d636bb17dbff2e59b58a""",3.60E+11,40.817666,-73.952931,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades PreK-2,,,,,275,335.37,0,316,1,f,f,completed,2/25/2003,3/11/2003,5/12/2003,10/25/2003
"""8e15784ad02939fff71857dfd56e3604""","""27999898cbc560f74fcf007328e8ce90""","""906db3b4864f6502bea0392909d27afe""",3.60E+11,40.649203,-74.012325,Brooklyn,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,,,,,490,597.56,0,563,2,f,f,completed,2/4/2003,3/11/2003,5/27/2003,10/4/2003
"""1e6a8c0ce2c05018c39b08819586d919""","""27999898cbc560f74fcf007328e8ce90""","""906db3b4864f6502bea0392909d27afe""",3.60E+11,40.649203,-74.012325,Brooklyn,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,,,,,257,313.41,0,296,1,f,f,completed,2/3/2003,3/4/2003,5/5/2003,10/3/2003
"""d9e15bbfb13a0226de1271b0bc109797""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,2/4/2003,,,10/4/2003
"""b081a0c0516da0d410d698393d927d32""","""c81afcb9055b4fb04b837ffedfdfb760""","""c473f873cf274e08444c02f15e45d3bc""",3.60E+11,40.75133,-73.937422,Long Island City,NY,11101,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Extracurricular,Applied Learning,Supplies,highest poverty,Grades 9-12,,,,,229,279.27,0,251.9,1,f,f,completed,2/4/2003,2/11/2003,7/21/2003,3/1/2003
"""07ae6297fb60f54283bbc3fee4e49185""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,,,,,430.5,525,0,495,1,f,f,completed,2/3/2003,3/10/2003,7/8/2003,10/3/2003
"""71b79c953e3a24c89b29dafef63bbd94""","""27999898cbc560f74fcf007328e8ce90""","""906db3b4864f6502bea0392909d27afe""",3.60E+11,40.649203,-74.012325,Brooklyn,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,,,,,461,562.2,0,530,2,f,f,completed,2/3/2003,3/5/2003,5/5/2003,10/3/2003
"""0da90dcac312e90f62f6d30a77fbbcaf""","""31367152c3ea88bfdf8a97848be8bd07""","""1bd8ff354157f9515669342576e6b8e5""",3.60E+11,40.799052,-73.964881,New York,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Extracurricular,Applied Learning,Technology,highest poverty,Grades 3-5,,,,,606,739.02,0,697,1,f,f,completed,2/5/2003,5/21/2003,7/18/2003,10/5/2003
"""d58a197498e99bc878e6d60952ac9303""","""31367152c3ea88bfdf8a97848be8bd07""","""1bd8ff354157f9515669342576e6b8e5""",3.60E+11,40.799052,-73.964881,New York,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,223,271.95,0,245.3,1,f,f,completed,2/4/2003,2/27/2003,7/9/2003,10/4/2003
"""d4c69a07b9cbeb797864e65e3e9a3616""","""3c8a95e684cef0cf80d0b704a8ae76c1""","""563b911be760a839557ea1ea4c8adab3""",,40.57746,-73.996832,Manhattan,NY,10001,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,2/5/2003,,,10/5/2003
"""3717087d5540f4a72cbee2445c44c35c""","""3c265753dac212884be353aa0c4d9c9e""","""15b661612d21c9dd37de0092ed81e03a""",,40.826957,-73.892217,Bronx,NY,10459,,,Bronx,f,f,f,f,f,f,Mr.,f,f,Sports,Health & Sports,Extracurricular,Applied Learning,Supplies,highest poverty,Grades 9-12,,,,,314,382.93,0,362,1,f,f,completed,2/7/2003,4/29/2003,7/22/2003,10/7/2003
"""f08c6b44e4d00a0035f64a4ceaae09b1""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,,,,,253,308.54,0,278.3,1,f,f,completed,2/7/2003,2/11/2003,5/12/2003,6/25/2003
"""499c37a55d508714d7f10bd09aea6f0c""","""130a5447515c9c484d1924f36f302c0e""","""356d99580221ae5036342d8a720e9192""",3.60E+11,40.710754,-73.996806,New York,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,,,,,272,331.71,0,307,3,f,f,completed,2/7/2003,4/9/2003,7/8/2003,6/4/2003
"""65b2d90b29856a62e69b9e21f7ae8787""","""b03e2bb56414859d78c691dc17eb1fa2""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Books,highest poverty,Grades PreK-2,,,,,536,653.66,0,617,1,f,f,completed,2/6/2003,4/18/2003,2/19/2004,10/6/2003
"""e6531a2db10907728708067ad6d2cc4f""","""2c88a41487e424bdf0412ffb9e247db7""","""09a61be258ad61b1fd873ad0a2d1e541""",3.60E+11,40.597275,-73.948784,Brooklyn,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,,,,,464.63,566.62,0,535,1,f,f,completed,6/18/2003,7/29/2003,4/26/2004,3/1/2004
"""27016624c5931d3224327b7ed794f0d8""","""80ba89dfffd829cec7f02a1ca8c4abf5""","""2d16cd7dbe07374769c4764c0db7ed4d""",3.60E+11,40.621557,-73.925955,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,,,,,270,329.27,0,311,1,f,f,completed,2/6/2003,3/25/2003,1/28/2004,5/19/2003
"""821ccafe105d1f16ec687fea6f8856bd""","""d0993bf19ddd2f8222975eb69dfca780""","""eb9260238c1d9d4a98480f096ff01e9a""",3.60E+11,40.813699,-73.908713,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,,,,,961,1171.95,0,1105,2,f,f,completed,2/4/2003,3/10/2003,7/23/2003,4/1/2003
"""456f17b9ae66a05669d05ced0807e37a""","""c074cb0ccab10523d78f0e47ec4a72c2""","""44bf6daae5b68c795d55e37dc3641bd4""",3.60E+11,40.820202,-73.94455,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Performing Arts,Music & The Arts,,,Other,high poverty,Grades PreK-2,,,,,424,517.07,0,488,1,f,f,completed,7/9/2003,10/2/2003,,3/9/2004
"""a3040abd641b84630f18e4ad7a6084d4""","""def4b67206bc26c7b1b0695ef65958e5""","""20af241bbec041f24368c546c8277e45""",3.60E+11,40.880083,-73.910419,Bronx,NY,10463,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,highest poverty,Grades 6-8,,,,,810.62,988.56,0,935,2,f,f,completed,2/6/2003,12/26/2003,8/10/2004,10/6/2003
"""747d04456e269c434e46f8b4206d9e2c""","""084c263152f7d9bc3222e1d9e6a00584""","""45e7ddbdd7023f1eb65a6cc028d7414f""",3.60E+11,40.841691,-73.875457,Bronx,NY,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 9-12,,,,,497.33,606.5,0,497.33,1,f,f,completed,2/4/2003,3/3/2003,7/17/2003,4/1/2003
"""cee5db0a577fc8aa8e20945d005dd36e""","""35320218f5123f727bcdf2fe7a0684e4""","""d37f43428c4e66f7199d5511c18be73a""",3.60E+11,40.8383,-73.903172,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,History & Geography,History & Civics,,,Supplies,highest poverty,Grades PreK-2,,,,,88,107.32,0,96.8,1,f,f,completed,2/6/2003,2/11/2003,5/5/2003,4/30/2003
"""fa32021a1460bb0c5ae466e3bd49eaa4""","""5955995b38eba124a51b401f60ed9eea""","""5c5c444dd1bf31c3bdbcf4825a28e17f""",3.60E+11,40.768254,-73.988978,New York,NY,10019,urban,Empowerment Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Other,highest poverty,Grades 9-12,,,,,287,350,0,323,2,f,f,completed,2/7/2003,3/17/2003,7/29/2003,10/7/2003
"""63d284496eb0417896192593cc0c07df""","""5aeaea2839708ed76b81fe7f89ac3ef0""","""d785706d618494cf5fa66e2c732c7e3a""",3.60E+11,40.689554,-73.873064,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,516,629.27,0,594,1,f,f,completed,2/6/2003,5/2/2003,8/5/2003,10/6/2003
"""798ef8e9d3d33b778461808c1d407a39""","""5aeaea2839708ed76b81fe7f89ac3ef0""","""d785706d618494cf5fa66e2c732c7e3a""",3.60E+11,40.689554,-73.873064,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,,,,,290,353.66,0,335,2,f,f,completed,2/7/2003,5/28/2003,7/22/2003,10/7/2003
"""3e7b4b8a9b384abde83cdceddfdf8557""","""ca8d3c22ecd1b256aeb0986dd54121d5""","""d37f43428c4e66f7199d5511c18be73a""",3.60E+11,40.8383,-73.903172,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,313,381.71,0,360,1,f,f,completed,2/10/2003,3/3/2003,5/12/2003,10/10/2003
"""e35e015ebff1e1a20c6345c36b7fa9f1""","""367b88e62aa3f83ad773008b7a1bee70""","""3b42633237dca17709086288987e1cb4""",3.60E+11,40.844268,-73.913469,Bronx,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,171.18,208.76,0,171.18,1,f,f,completed,2/7/2003,2/12/2003,5/27/2003,6/29/2003
